"// DN: 108, SN: 35"
Timestamp,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,P35,Mag_x,Mag_y,Mag_z,Gyro_x,Gyro_y,Gyro_z,Acc_x,Acc_y,Acc_z
1733200125.891,311,313,311,311,311,313,313,312,313,313,312,312,312,311,313,313,312,310,313,312,314,312,313,313,315,314,313,313,313,313,313,313,313,313,312,45.0,-55.0,14.0,0.30517578125,-0.0610351525247097,-0.4882812201976776,-0.978515625,-0.009765625,-0.061279296875
1733200125.901,311,311,313,311,312,311,312,312,313,315,311,311,312,312,313,313,313,313,312,313,313,313,312,313,313,313,314,314,313,314,314,313,314,313,314,48.0,-55.0,14.0,0.2441406100988388,0.0,-0.4882812201976776,-0.978515625,-0.009765625,-0.061279296875
1733200125.912,311,311,310,313,311,312,312,315,313,314,313,311,311,311,315,313,313,312,312,313,315,315,314,315,315,313,314,314,313,314,313,314,313,315,314,48.0,-55.0,14.0,0.2441406100988388,0.0,-0.4882812201976776,-0.9786376953125,-0.0107421875,-0.06201171875
1733200125.922,312,311,312,311,312,313,313,313,313,312,313,311,314,312,312,313,311,313,313,313,313,315,314,313,314,313,312,313,313,312,314,313,313,313,314,48.0,-55.0,14.0,0.2441406100988388,0.0610351525247097,-0.4272460639476776,-0.977783203125,-0.0120849609375,-0.0599365234375
1733200125.932,312,311,313,312,311,313,314,313,313,314,313,313,313,313,312,313,313,313,312,313,315,314,314,315,313,313,313,314,313,315,315,314,315,313,313,48.0,-55.0,14.0,0.2441406100988388,0.0,-0.4882812201976776,-0.977783203125,-0.0120849609375,-0.0599365234375
1733200125.941,311,312,311,311,313,313,313,313,312,313,313,312,313,313,314,312,313,311,313,312,315,315,313,315,314,313,314,313,313,314,313,313,315,313,315,48.0,-55.0,14.0,0.2441406100988388,0.0,-0.4882812201976776,-0.9781494140625,-0.0113525390625,-0.059326171875
1733200125.951,313,311,311,312,311,313,313,314,313,313,312,313,313,311,312,313,313,312,313,313,314,315,314,315,313,313,314,313,313,312,313,315,313,312,313,48.0,-55.0,14.0,0.2441406100988388,-0.0610351525247097,-0.4882812201976776,-0.977294921875,-0.010009765625,-0.0601806640625
1733200125.962,311,312,312,312,310,311,313,313,313,315,312,312,313,313,310,313,312,312,313,311,315,313,312,313,315,314,313,313,313,313,313,315,313,314,313,48.0,-55.0,14.0,0.30517578125,0.0,-0.54931640625,-0.977294921875,-0.010009765625,-0.0601806640625
1733200125.972,311,311,312,313,311,313,313,313,315,313,312,311,313,313,312,312,311,312,313,313,314,315,314,313,314,313,313,313,313,314,313,313,314,315,313,48.0,-55.0,14.0,0.30517578125,0.0,-0.54931640625,-0.977294921875,-0.01025390625,-0.0604248046875
1733200125.981,313,313,313,311,311,313,312,313,312,313,313,311,314,310,313,313,312,313,313,314,313,313,313,314,313,313,314,314,314,314,313,313,315,315,315,48.0,-55.0,14.0,0.30517578125,0.0,-0.54931640625,-0.9774169921875,-0.010009765625,-0.0609130859375
1733200125.991,313,311,312,311,311,313,314,313,315,314,313,313,313,313,313,312,313,312,313,311,315,313,314,314,313,313,313,314,313,313,313,315,313,313,314,48.0,-55.0,14.0,0.2441406100988388,0.0,-0.4882812201976776,-0.9774169921875,-0.010009765625,-0.0609130859375
1733200126.001,312,311,313,312,313,313,313,313,312,313,313,313,311,313,313,311,313,313,313,312,315,315,315,313,315,313,314,313,313,312,313,315,316,313,313,43.0,-57.0,20.0,0.2441406100988388,0.0,-0.4882812201976776,-0.977294921875,-0.009765625,-0.06103515625
1733200126.011,312,311,312,313,312,311,315,313,313,313,312,313,312,314,313,313,312,311,312,313,315,314,313,314,313,312,315,313,312,313,315,313,312,315,314,43.0,-57.0,20.0,0.2441406100988388,0.0,-0.4272460639476776,-0.9774169921875,-0.0101318359375,-0.060791015625
1733200126.021,311,311,313,311,312,314,313,312,313,313,313,312,314,312,313,313,313,313,312,312,313,314,313,314,313,312,313,313,313,313,313,314,313,313,313,43.0,-57.0,20.0,0.30517578125,0.0,-0.4882812201976776,-0.9774169921875,-0.0101318359375,-0.060791015625
1733200126.032,311,312,313,313,311,313,313,313,313,315,311,311,313,313,311,313,311,313,312,313,313,315,315,314,314,315,313,312,313,313,314,314,315,315,315,43.0,-57.0,20.0,0.30517578125,0.0,-0.4882812201976776,-0.9769287109375,-0.010986328125,-0.06103515625
