"// DN: 108, SN: 35"
Timestamp,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,P35,Mag_x,Mag_y,Mag_z,Gyro_x,Gyro_y,Gyro_z,Acc_x,Acc_y,Acc_z
1731460105.703,308,310,309,310,309,309,305,307,309,308,309,307,310,310,309,308,309,309,308,309,308,305,308,309,305,308,309,305,309,310,309,309,310,310,309,14.0,-22.0,27.0,0.0610351525247097,0.0,-0.1220703050494194,0.9808349609375,0.0045166015625,-0.0302734375
1731460105.712,309,309,311,309,309,309,310,308,310,309,309,310,310,309,309,309,310,310,310,309,306,309,308,305,308,307,310,309,309,309,308,310,310,310,310,14.0,-22.0,27.0,0.0,0.0610351525247097,-0.1220703050494194,0.982421875,0.0052490234375,-0.029541015625
1731460105.722,309,310,310,309,309,309,309,309,309,310,310,310,309,309,310,309,309,309,309,308,305,305,307,305,309,309,308,310,309,310,309,310,310,310,310,14.0,-22.0,27.0,0.0,0.0610351525247097,-0.0610351525247097,0.98291015625,0.00537109375,-0.0289306640625
1731460105.732,310,310,310,310,310,309,309,308,309,309,310,309,305,309,309,305,309,309,305,310,308,309,307,305,309,309,309,309,309,309,310,310,309,308,309,14.0,-22.0,27.0,0.0,0.0610351525247097,-0.0610351525247097,0.98291015625,0.00537109375,-0.0289306640625
1731460105.742,309,309,307,309,309,310,309,309,309,308,309,310,310,310,310,309,310,310,310,309,309,309,310,310,309,308,309,310,309,309,310,309,308,309,309,14.0,-22.0,27.0,0.0,0.0610351525247097,-0.0610351525247097,0.98095703125,0.0030517578125,-0.0274658203125
1731460105.752,308,310,309,310,309,309,307,309,309,309,310,309,310,310,310,309,308,309,305,309,305,305,307,305,306,309,310,309,310,310,310,310,310,310,309,15.0,-23.0,27.0,-0.0610351525247097,0.0610351525247097,-0.0610351525247097,0.9805908203125,0.0018310546875,-0.0279541015625
1731460105.762,310,310,310,310,310,310,309,309,309,310,309,310,309,309,309,309,309,308,307,310,307,305,305,305,307,309,308,309,309,308,309,309,310,307,309,15.0,-23.0,27.0,-0.0610351525247097,0.0610351525247097,-0.1220703050494194,0.9805908203125,0.0018310546875,-0.0279541015625
1731460105.772,308,309,310,310,310,309,309,309,309,309,309,309,310,309,309,309,310,309,308,309,309,305,308,309,309,308,307,309,310,309,310,309,310,309,309,15.0,-23.0,27.0,-0.0610351525247097,0.0610351525247097,-0.1220703050494194,0.98193359375,0.0020751953125,-0.028076171875
1731460105.782,308,310,310,310,309,309,309,286,297,309,309,310,308,305,310,309,309,310,308,310,307,309,309,309,309,309,309,309,305,308,309,310,309,310,310,15.0,-23.0,27.0,-0.1220703050494194,0.0,-0.0610351525247097,0.982666015625,0.001953125,-0.0230712890625
1731460105.796,310,309,310,310,310,309,309,305,309,310,310,310,309,309,310,310,309,310,310,309,305,309,309,309,309,310,307,309,309,309,310,309,309,310,310,15.0,-23.0,27.0,0.0610351525247097,0.0,-0.0610351525247097,0.982666015625,0.001953125,-0.0230712890625
1731460105.804,310,310,309,309,310,310,310,309,310,309,309,309,310,310,310,309,309,307,309,308,309,308,309,305,305,308,309,309,309,309,309,309,309,307,307,15.0,-23.0,27.0,0.0610351525247097,0.0,-0.0610351525247097,0.981689453125,0.00244140625,-0.019775390625
1731460105.813,305,310,309,310,309,308,309,309,308,309,309,308,309,310,309,309,310,310,309,309,309,307,305,305,309,309,307,305,309,310,310,310,309,309,310,15.0,-23.0,27.0,0.1220703050494194,0.0610351525247097,-0.0610351525247097,0.9814453125,0.0040283203125,-0.015380859375
1731460105.822,309,309,308,310,309,309,308,309,310,309,309,310,309,309,308,308,309,307,305,309,307,309,309,309,304,309,309,309,309,309,309,309,309,309,308,15.0,-23.0,27.0,0.1220703050494194,0.0610351525247097,-0.0610351525247097,0.98095703125,0.0052490234375,-0.0118408203125
1731460105.832,310,309,309,310,310,309,309,309,309,310,310,307,310,310,309,307,310,309,310,309,309,310,309,309,309,310,309,309,310,309,308,309,309,308,310,15.0,-23.0,27.0,0.1831054538488388,0.0,-0.0610351525247097,0.980224609375,0.00537109375,-0.0101318359375
1731460105.842,309,308,309,310,310,309,309,307,309,310,309,310,309,310,308,307,308,309,308,308,310,308,309,307,305,308,309,309,309,307,309,309,309,310,310,15.0,-23.0,27.0,0.1831054538488388,0.0,-0.0610351525247097,0.980224609375,0.00439453125,-0.0106201171875
1731460105.852,310,309,310,310,310,310,310,310,310,309,309,309,310,309,309,308,310,307,309,309,309,309,308,309,309,310,309,310,310,308,310,310,309,309,310,16.0,-24.0,20.0,0.1220703050494194,-0.0610351525247097,-0.0610351525247097,0.9808349609375,0.0030517578125,-0.0135498046875
1731460105.862,310,309,310,310,310,309,310,309,308,309,310,305,309,309,309,309,308,308,310,310,309,309,305,309,308,309,308,310,309,309,309,309,308,309,309,16.0,-24.0,20.0,0.0,-0.0610351525247097,-0.0610351525247097,0.9814453125,0.00146484375,-0.0191650390625
1731460105.872,309,309,310,309,310,309,305,308,308,309,309,308,309,309,308,309,307,309,309,309,304,309,305,308,309,310,305,309,308,309,309,310,309,309,309,16.0,-24.0,20.0,-0.1220703050494194,0.0,-0.0610351525247097,0.981689453125,0.000244140625,-0.02685546875
1731460105.882,309,310,309,310,310,277,286,309,309,310,310,308,310,310,310,326,299,271,305,310,309,309,309,310,309,308,310,309,308,309,309,309,308,310,309,16.0,-24.0,20.0,-0.1831054538488388,0.0,-0.0610351525247097,0.9814453125,0.0006103515625,-0.0345458984375
1731460105.895,309,309,310,309,310,309,309,310,309,310,309,309,309,310,310,309,310,310,309,309,309,307,309,304,308,309,305,307,307,309,309,308,309,309,309,16.0,-24.0,20.0,-0.1220703050494194,0.0,-0.0610351525247097,0.9814453125,0.0020751953125,-0.0408935546875
