"// DN: 108, SN: 35"
Timestamp,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,P35,Mag_x,Mag_y,Mag_z,Gyro_x,Gyro_y,Gyro_z,Acc_x,Acc_y,Acc_z
1718353643.401,306,309,306,306,306,309,309,309,309,309,309,307,306,309,309,307,309,309,309,309,310,306,309,309,309,311,311,310,311,310,306,305,306,306,306,-9.0,8.0,33.0,0.54931640625,0.30517578125,-0.30517578125,0.114990234375,0.1973876953125,0.966796875
1718353643.411,306,309,309,306,309,306,309,309,310,309,309,309,309,309,306,309,311,310,310,309,309,309,309,310,309,309,310,311,311,309,307,306,309,306,306,-9.0,8.0,33.0,0.54931640625,0.6713866591453552,0.0,0.114990234375,0.1973876953125,0.966796875
1718353643.421,307,308,306,306,309,306,309,307,307,309,307,309,309,309,307,309,307,309,306,309,309,309,309,309,309,310,311,311,311,309,305,308,307,306,309,-9.0,8.0,33.0,0.54931640625,0.6713866591453552,0.0,0.1168212890625,0.198486328125,0.9681396484375
1718353643.431,306,306,309,310,309,309,309,309,309,310,309,309,306,309,309,309,309,309,310,309,309,309,309,309,309,311,311,309,311,310,306,306,309,306,306,-9.0,8.0,33.0,1.15966796875,0.1831054538488388,0.6713866591453552,0.109619140625,0.19287109375,0.9659423828125
1718353643.441,307,307,308,308,309,309,310,309,306,309,309,309,309,306,306,309,310,309,309,309,309,309,309,306,309,310,311,311,311,311,306,306,308,306,306,-10.0,5.0,31.0,2.3193359375,-0.0610351525247097,1.5869139432907104,0.109619140625,0.19287109375,0.9659423828125
1718353643.451,309,298,306,309,306,306,307,310,309,309,306,309,306,309,310,309,309,309,309,309,309,309,309,310,310,311,309,309,310,311,309,306,306,307,309,-10.0,5.0,31.0,2.3193359375,-0.0610351525247097,1.5869139432907104,0.1051025390625,0.1888427734375,0.9632568359375
1718353643.461,309,309,306,309,310,309,309,307,309,308,309,309,306,306,309,310,311,309,309,309,308,309,311,311,310,310,311,309,311,310,306,306,309,306,306,-10.0,5.0,31.0,2.929687261581421,0.2441406100988388,1.5258787870407104,0.1016845703125,0.183349609375,0.9598388671875
1718353643.471,305,309,309,307,306,306,309,309,309,309,309,309,309,310,306,309,309,310,309,309,309,309,309,311,309,310,311,309,311,309,306,307,309,307,309,-10.0,5.0,31.0,5.554198741912842,-0.1831054538488388,1.3427733182907104,0.1016845703125,0.183349609375,0.9598388671875
1718353643.481,306,306,306,305,306,310,309,309,309,309,309,309,307,309,309,309,309,309,306,306,309,309,309,305,300,309,309,311,311,311,306,305,305,309,307,-10.0,5.0,31.0,5.554198741912842,-0.1831054538488388,1.3427733182907104,0.1029052734375,0.1864013671875,0.9605712890625
1718353643.491,306,309,306,309,309,309,309,306,309,309,309,309,309,306,309,308,309,309,309,309,309,306,306,309,307,311,311,309,311,310,309,313,307,305,306,-10.0,5.0,31.0,7.080077648162842,-0.7324218153953552,1.4648436307907104,0.1058349609375,0.1915283203125,0.968017578125
1718353643.501,305,307,306,306,309,307,306,305,309,309,306,309,309,309,306,311,309,309,309,309,309,308,309,310,306,309,309,311,311,309,306,306,306,307,305,-10.0,5.0,31.0,8.36181640625,-1.5258787870407104,1.3427733182907104,0.1058349609375,0.1915283203125,0.968017578125
1718353643.511,307,306,306,306,309,310,310,307,306,309,309,307,309,306,309,310,309,309,309,309,309,309,309,309,310,313,311,311,311,309,306,308,306,306,308,-10.0,5.0,31.0,8.36181640625,-1.5258787870407104,1.3427733182907104,0.1060791015625,0.1922607421875,0.9720458984375
1718353643.521,306,309,306,309,307,310,311,309,310,311,307,309,306,309,309,310,309,309,309,309,309,309,310,309,309,311,311,309,311,310,309,306,306,305,309,-10.0,5.0,31.0,8.056640625,-1.9531248807907104,1.03759765625,0.10302734375,0.1951904296875,0.975341796875
1718353643.531,305,309,306,309,306,306,306,309,309,309,307,309,309,309,306,309,309,309,310,309,309,309,310,309,309,309,311,311,311,310,306,309,308,306,306,-10.0,5.0,31.0,5.187987804412842,-0.9765624403953552,-0.1831054538488388,0.10302734375,0.1951904296875,0.975341796875
1718353643.542,306,306,307,306,306,309,306,309,309,309,309,309,309,309,309,309,309,309,309,309,307,309,309,309,309,311,311,310,311,311,306,309,309,309,306,-7.0,5.0,33.0,3.479003667831421,-0.6713866591453552,-0.7934569716453552,0.10400390625,0.1981201171875,0.9742431640625
