"// DN: 108, SN: 35"
Timestamp,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,P35,Mag_x,Mag_y,Mag_z,Gyro_x,Gyro_y,Gyro_z,Acc_x,Acc_y,Acc_z
1721633734.391,309,309,310,310,309,310,310,310,310,309,309,309,310,309,309,310,309,310,310,309,312,312,310,312,312,312,312,311,313,312,309,323,309,309,309,-21.0,15.0,40.0,-0.0610351525247097,0.0,0.0610351525247097,-0.0035400390625,0.98681640625,-0.001708984375
1721633734.411,310,310,309,310,309,310,309,310,310,309,310,310,310,310,309,310,311,310,311,310,312,310,310,310,310,312,312,312,311,310,309,309,309,310,310,-19.0,14.0,44.0,-0.1220703050494194,0.0,0.0610351525247097,-0.0029296875,0.9879150390625,-0.001953125
1721633734.421,309,310,310,310,309,310,310,310,310,309,309,310,310,310,309,312,309,310,311,310,310,312,312,310,312,312,311,312,312,312,309,309,309,310,309,-19.0,14.0,44.0,-0.0610351525247097,0.0,0.0610351525247097,-0.0029296875,0.9879150390625,-0.001220703125
1721633734.431,309,309,312,309,309,310,310,310,310,309,310,310,310,310,309,311,309,310,310,310,312,312,311,312,310,311,312,312,311,310,309,310,310,309,312,-19.0,14.0,44.0,-0.1220703050494194,-0.0610351525247097,0.0610351525247097,-0.0035400390625,0.987548828125,-0.0010986328125
1721633734.441,309,310,311,310,309,309,309,310,312,310,310,310,309,309,310,310,310,310,310,310,312,312,312,312,312,312,312,311,312,311,309,309,309,309,309,-19.0,14.0,44.0,-0.1220703050494194,-0.0610351525247097,0.0610351525247097,-0.0037841796875,0.9876708984375,-0.00146484375
1721633734.451,309,310,310,310,310,310,310,311,310,309,311,310,309,309,310,309,309,310,310,309,311,312,312,312,310,312,311,312,310,312,309,309,309,309,309,-19.0,14.0,44.0,-0.1220703050494194,-0.0610351525247097,0.0610351525247097,-0.00341796875,0.987548828125,-0.002197265625
1721633734.461,309,310,310,310,309,310,310,309,309,310,310,309,309,310,310,312,310,309,311,310,311,312,312,311,312,310,312,311,310,310,309,309,310,309,309,-19.0,14.0,44.0,-0.1220703050494194,-0.0610351525247097,0.0610351525247097,-0.0029296875,0.9869384765625,-0.002685546875
1721633734.471,309,310,309,310,309,309,310,309,310,309,310,310,310,310,310,312,310,310,310,310,310,310,312,312,310,310,312,312,311,312,309,310,309,309,309,-19.0,14.0,44.0,-0.0610351525247097,-0.0610351525247097,0.1220703050494194,-0.002685546875,0.986572265625,-0.0020751953125
1721633734.481,309,310,309,310,310,312,310,310,310,310,309,311,312,310,310,311,310,311,310,310,312,311,312,312,312,312,312,312,312,310,309,308,310,310,309,-19.0,14.0,44.0,-0.0610351525247097,-0.0610351525247097,0.1220703050494194,-0.002685546875,0.98681640625,-0.002197265625
1721633734.491,309,309,309,309,310,311,310,309,309,310,310,310,309,309,309,311,309,309,309,309,310,312,312,311,312,310,312,311,312,311,309,309,309,309,287,-19.0,14.0,44.0,-0.0610351525247097,-0.0610351525247097,0.1220703050494194,-0.0030517578125,0.98779296875,-0.0028076171875
