"// DN: 108, SN: 35"
Timestamp,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,P35,Mag_x,Mag_y,Mag_z,Gyro_x,Gyro_y,Gyro_z,Acc_x,Acc_y,Acc_z
1720596307.371,310,310,310,310,310,304,311,311,312,311,311,311,311,310,311,311,311,311,312,311,311,311,311,311,310,314,313,313,311,311,310,310,310,310,310,42.0,-13.0,40.0,-0.1220703050494194,-0.0610351525247097,-0.4272460639476776,-0.0067138671875,0.0045166015625,0.9876708984375
1720596307.381,310,311,310,310,310,311,311,311,311,311,311,311,311,311,310,310,311,312,310,311,312,311,311,311,311,312,313,312,313,312,310,310,310,310,311,42.0,-13.0,40.0,-0.1220703050494194,-0.0610351525247097,-0.4272460639476776,-0.0068359375,0.0040283203125,0.9876708984375
1720596307.391,310,310,310,311,311,301,311,310,311,310,311,311,310,311,310,311,311,311,311,311,311,312,311,311,311,311,313,311,312,312,310,310,310,310,310,42.0,-13.0,40.0,-0.1220703050494194,-0.0610351525247097,-0.4272460639476776,-0.00732421875,0.0037841796875,0.9876708984375
1720596307.401,310,310,311,311,311,311,311,310,311,311,310,310,310,311,310,311,311,310,311,311,311,310,310,310,311,311,311,312,313,312,310,310,310,310,310,42.0,-13.0,40.0,-0.0610351525247097,0.0,-0.4882812201976776,-0.0074462890625,0.003662109375,0.9881591796875
1720596307.411,310,310,310,310,311,310,311,311,311,310,311,311,311,311,310,311,311,310,311,311,311,311,311,311,311,312,311,311,312,310,310,310,310,308,311,42.0,-13.0,40.0,-0.1220703050494194,0.0610351525247097,-0.4882812201976776,-0.00732421875,0.00390625,0.9888916015625
1720596307.421,310,310,311,310,310,310,311,311,311,304,310,311,311,310,311,311,310,311,312,312,312,311,311,313,311,311,313,313,311,311,308,310,310,309,309,42.0,-13.0,40.0,-0.1220703050494194,0.1220703050494194,-0.4882812201976776,-0.0072021484375,0.00439453125,0.9893798828125
1720596307.431,310,310,311,310,310,311,310,310,311,311,311,310,310,311,311,311,311,311,311,311,310,312,310,312,310,312,311,312,311,311,310,285,310,310,310,40.0,-13.0,42.0,-0.1220703050494194,0.0610351525247097,-0.4882812201976776,-0.006591796875,0.0045166015625,0.9892578125
1720596307.441,310,310,310,310,310,311,311,310,311,311,311,311,311,311,311,311,311,311,311,312,311,311,311,311,311,312,311,312,311,311,310,310,310,309,312,40.0,-13.0,42.0,-0.0610351525247097,0.0,-0.4882812201976776,-0.006103515625,0.0042724609375,0.98828125
1720596307.451,309,310,310,310,310,311,311,311,311,311,310,311,311,311,310,311,311,311,311,311,311,311,311,311,311,311,311,310,311,312,310,309,316,310,310,40.0,-13.0,42.0,-0.0610351525247097,0.0,-0.4272460639476776,-0.0067138671875,0.00439453125,0.987548828125
1720596307.471,311,311,311,310,310,310,311,311,311,310,311,311,311,310,311,311,311,311,310,310,311,311,311,311,311,313,312,311,311,311,309,310,308,309,309,40.0,-13.0,42.0,-0.0610351525247097,0.0,-0.4272460639476776,-0.0081787109375,0.003662109375,0.9881591796875
1720596307.481,310,310,311,310,310,311,312,311,310,311,310,311,311,311,310,310,311,311,311,310,311,311,311,311,311,312,312,311,311,311,310,310,309,310,310,40.0,-13.0,42.0,-0.0610351525247097,0.0610351525247097,-0.4272460639476776,-0.0079345703125,0.0030517578125,0.988037109375
1720596307.491,310,311,310,310,311,311,311,311,311,311,311,310,311,311,310,312,310,310,311,311,310,310,311,311,311,311,312,312,312,313,308,304,310,310,310,40.0,-13.0,42.0,-0.0610351525247097,0.0610351525247097,-0.4272460639476776,-0.0078125,0.0025634765625,0.98779296875
1720596307.501,310,310,311,310,310,311,311,311,311,311,311,311,310,310,310,312,310,313,311,310,311,311,310,311,311,311,313,311,312,311,310,307,310,310,310,40.0,-13.0,42.0,-0.0610351525247097,0.0,-0.4272460639476776,-0.0076904296875,0.0035400390625,0.9874267578125
1720596307.511,310,309,311,310,310,311,310,311,311,311,311,310,310,310,311,313,310,310,310,310,311,311,311,311,311,311,311,312,311,311,311,310,309,310,310,40.0,-13.0,42.0,-0.0610351525247097,0.0,-0.4272460639476776,-0.0079345703125,0.00439453125,0.987060546875
1720596307.521,310,310,311,311,310,311,311,310,311,310,310,311,310,311,311,311,311,311,311,311,310,311,311,311,311,311,312,313,311,311,308,310,310,310,310,40.0,-13.0,42.0,-0.0610351525247097,0.0,-0.4272460639476776,-0.0079345703125,0.0042724609375,0.987060546875
1720596307.531,310,311,310,310,310,311,311,311,311,311,311,311,311,311,310,311,311,311,311,310,312,311,311,311,310,311,311,314,311,311,310,310,310,310,310,40.0,-13.0,42.0,-0.1220703050494194,0.0,-0.4272460639476776,-0.0078125,0.00439453125,0.9871826171875
1720596307.541,310,308,310,311,310,311,311,310,311,311,311,310,310,311,311,311,311,310,311,311,312,311,311,311,312,312,311,312,311,312,310,308,308,316,310,43.0,-15.0,47.0,-0.1220703050494194,0.0,-0.4882812201976776,-0.0078125,0.00439453125,0.9871826171875
1720596307.551,310,310,311,310,310,311,310,311,311,313,312,310,311,311,310,310,311,311,312,311,311,311,311,310,311,312,311,313,313,313,310,309,310,310,310,43.0,-15.0,47.0,-0.1220703050494194,0.0,-0.4882812201976776,-0.007568359375,0.0042724609375,0.987060546875
1720596307.561,309,310,311,310,309,311,311,311,311,310,311,310,311,311,310,311,311,310,311,310,312,311,311,311,311,311,312,312,312,311,310,310,310,308,338,43.0,-15.0,47.0,-0.1220703050494194,-0.0610351525247097,-0.4882812201976776,-0.007080078125,0.00390625,0.987060546875
1720596307.571,310,311,310,310,310,312,310,311,311,311,310,311,310,311,311,311,310,310,311,311,311,311,311,310,311,313,311,313,311,313,310,310,309,311,310,43.0,-15.0,47.0,-0.1220703050494194,-0.0610351525247097,-0.4272460639476776,-0.0069580078125,0.00390625,0.9874267578125
1720596307.581,310,310,311,310,310,311,310,311,311,311,311,311,311,310,311,311,311,311,311,311,310,311,311,311,312,311,311,312,311,311,316,308,310,311,310,43.0,-15.0,47.0,-0.1220703050494194,-0.0610351525247097,-0.4272460639476776,-0.0069580078125,0.004150390625,0.98779296875
1720596307.591,310,311,310,310,310,311,311,311,311,311,310,311,311,311,311,310,311,311,311,311,310,311,311,311,310,312,311,312,311,311,310,310,310,304,311,43.0,-15.0,47.0,-0.1220703050494194,0.0,-0.4882812201976776,-0.007080078125,0.0040283203125,0.9876708984375
1720596307.601,310,310,310,310,311,310,311,311,311,311,311,311,310,310,311,313,310,310,311,311,311,312,311,311,311,311,312,311,311,313,310,309,310,310,310,43.0,-15.0,47.0,-0.1220703050494194,0.0,-0.4882812201976776,-0.0072021484375,0.0040283203125,0.9873046875
1720596307.611,311,311,311,310,311,311,311,311,312,313,311,310,311,311,311,311,311,312,313,312,310,312,311,313,310,312,310,311,311,313,310,310,310,309,310,43.0,-15.0,47.0,-0.1220703050494194,0.0610351525247097,-0.4882812201976776,-0.007080078125,0.004150390625,0.9874267578125
1720596307.621,310,311,311,310,310,311,311,311,312,311,311,310,311,311,311,311,312,311,311,310,311,313,311,312,311,312,313,312,311,311,309,310,310,322,310,43.0,-15.0,47.0,-0.0610351525247097,0.0610351525247097,-0.4882812201976776,-0.0068359375,0.00390625,0.988037109375
1720596307.641,310,310,310,312,310,311,310,311,312,311,311,311,311,313,310,313,311,311,311,311,310,311,311,311,310,312,311,313,312,312,310,310,310,310,310,40.0,-15.0,43.0,-0.1220703050494194,0.0,-0.4882812201976776,-0.008056640625,0.00439453125,0.9873046875
1720596307.651,310,310,311,310,311,311,311,311,312,311,311,311,310,312,310,311,311,312,311,310,312,312,311,312,311,313,313,311,311,311,310,311,310,313,307,40.0,-15.0,43.0,-0.1220703050494194,0.0,-0.4272460639476776,-0.008544921875,0.004638671875,0.9869384765625
1720596307.661,310,310,311,310,310,310,310,311,311,311,310,310,311,311,311,311,310,311,312,311,311,311,311,310,311,311,311,312,312,312,310,308,309,309,310,40.0,-15.0,43.0,-0.1220703050494194,0.0610351525247097,-0.4272460639476776,-0.008056640625,0.0045166015625,0.9871826171875
1720596307.671,310,310,310,310,310,311,311,310,310,311,311,311,310,311,311,311,311,311,311,312,311,310,311,312,312,311,312,312,311,312,309,313,310,310,310,40.0,-15.0,43.0,-0.1220703050494194,0.0610351525247097,-0.4272460639476776,-0.008056640625,0.00390625,0.9874267578125
1720596307.681,310,311,310,310,310,311,311,311,310,311,311,311,310,311,310,311,311,311,311,311,311,310,311,312,310,311,311,313,312,311,310,309,310,310,310,40.0,-15.0,43.0,-0.0610351525247097,0.0,-0.4272460639476776,-0.0079345703125,0.00390625,0.98779296875
1720596307.701,310,310,310,310,310,311,309,311,311,311,311,310,311,311,311,313,311,312,311,312,311,311,311,312,311,311,311,311,312,311,310,308,308,310,311,40.0,-15.0,43.0,0.0,-0.0610351525247097,-0.4882812201976776,-0.0068359375,0.0032958984375,0.989013671875
1720596307.711,310,310,311,310,311,311,311,311,311,312,311,310,311,312,312,312,311,311,311,311,312,310,311,311,310,312,311,313,311,311,310,324,310,310,311,40.0,-15.0,43.0,-0.0610351525247097,0.0,-0.4882812201976776,-0.0072021484375,0.003173828125,0.9888916015625
1720596307.721,310,311,308,310,310,311,311,311,311,311,311,311,311,311,311,311,311,310,311,311,312,311,311,312,311,312,311,312,312,312,310,310,310,308,310,40.0,-15.0,43.0,-0.1220703050494194,0.0,-0.4882812201976776,-0.008056640625,0.0037841796875,0.9888916015625
1720596307.731,311,311,311,310,310,310,311,311,311,311,310,311,310,311,311,312,310,312,311,311,310,311,311,311,312,311,311,312,313,311,310,308,310,310,311,41.0,-15.0,47.0,-0.1220703050494194,0.0,-0.4882812201976776,-0.008056640625,0.0037841796875,0.98828125
1720596307.741,310,310,310,310,310,311,311,311,311,308,310,310,310,311,311,311,312,310,311,311,311,311,311,311,311,313,312,312,313,312,313,310,310,310,311,41.0,-15.0,47.0,-0.1220703050494194,0.0,-0.4882812201976776,-0.0074462890625,0.003662109375,0.9871826171875
1720596307.751,311,310,310,310,311,311,310,310,312,307,311,311,311,311,310,311,311,311,311,311,312,311,311,311,311,312,313,311,313,312,308,310,311,310,310,41.0,-15.0,47.0,-0.1220703050494194,0.0,-0.4882812201976776,-0.0072021484375,0.0040283203125,0.987548828125
1720596307.761,310,310,311,310,310,311,310,311,311,311,311,311,311,311,311,312,310,313,311,312,311,310,312,311,312,313,311,311,313,311,309,308,310,310,310,41.0,-15.0,47.0,-0.1220703050494194,0.0,-0.4272460639476776,-0.0072021484375,0.0042724609375,0.988525390625
1720596307.791,311,310,311,310,310,311,302,311,311,311,310,311,311,311,311,310,311,311,311,312,311,311,311,310,311,311,312,311,311,312,310,310,310,310,310,41.0,-15.0,47.0,-0.1220703050494194,0.0,-0.4272460639476776,-0.008056640625,0.00439453125,0.9881591796875
1720596307.801,310,310,310,310,310,312,311,311,311,310,310,310,311,311,310,312,312,311,311,311,311,311,311,311,311,312,311,311,311,312,310,310,309,310,310,41.0,-15.0,47.0,-0.1220703050494194,-0.0610351525247097,-0.3662109076976776,-0.007568359375,0.0045166015625,0.9873046875
1720596307.811,311,311,310,311,310,310,310,311,311,311,310,310,310,311,310,310,300,310,311,311,311,312,311,311,310,311,311,310,312,313,310,306,312,310,310,41.0,-15.0,47.0,-0.0610351525247097,0.0,-0.4272460639476776,-0.00732421875,0.0035400390625,0.9869384765625
