"// DN: 108, SN: 35"
Timestamp,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,P35,Mag_x,Mag_y,Mag_z,Gyro_x,Gyro_y,Gyro_z,Acc_x,Acc_y,Acc_z
1720596384.691,311,310,310,310,310,310,311,311,310,311,311,311,313,311,311,312,312,311,310,312,312,311,311,312,310,312,312,312,313,311,311,310,310,310,311,41.0,-13.0,51.0,-0.1220703050494194,0.0,-0.4272460639476776,-0.0084228515625,0.0042724609375,0.987060546875
1720596384.701,311,310,311,311,312,311,311,311,311,311,311,311,311,311,311,311,310,311,311,311,311,312,311,310,311,312,312,311,310,311,310,310,310,308,310,41.0,-13.0,51.0,-0.1220703050494194,0.0,-0.4272460639476776,-0.0084228515625,0.0037841796875,0.9869384765625
1720596384.711,310,310,310,310,311,311,311,311,311,310,311,311,311,311,312,312,311,311,312,311,311,310,301,311,311,311,312,314,312,310,309,310,310,310,310,41.0,-13.0,51.0,-0.1220703050494194,0.0,-0.4272460639476776,-0.00927734375,0.0029296875,0.988037109375
1720596384.721,311,310,311,311,310,311,311,310,310,312,311,311,311,311,310,311,311,311,311,310,312,312,311,310,311,311,312,313,312,313,310,310,310,308,310,41.0,-13.0,51.0,-0.1220703050494194,0.0,-0.3662109076976776,-0.00927734375,0.0029296875,0.988037109375
1720596384.731,310,309,311,311,310,311,311,311,311,312,311,311,311,311,311,310,310,311,312,311,311,311,311,313,311,313,310,313,313,313,308,310,310,310,310,39.0,-13.0,40.0,-0.1220703050494194,0.0,-0.3662109076976776,-0.008056640625,0.003173828125,0.9884033203125
1720596384.741,310,310,310,311,310,311,310,311,311,311,311,310,312,311,311,311,311,311,311,311,311,310,311,312,312,312,311,311,312,311,311,310,309,310,310,39.0,-13.0,40.0,-0.1831054538488388,0.0,-0.3662109076976776,-0.0069580078125,0.0032958984375,0.986328125
1720596384.751,310,310,310,309,311,311,311,311,311,311,311,311,312,311,311,311,311,311,311,314,313,312,311,311,311,311,311,313,313,311,310,310,310,287,338,39.0,-13.0,40.0,-0.1220703050494194,0.0610351525247097,-0.3662109076976776,-0.0069580078125,0.0032958984375,0.986328125
1720596384.781,310,311,310,311,310,310,311,311,311,311,311,311,313,311,311,312,313,312,311,313,311,311,311,311,311,313,312,312,312,312,310,310,310,309,326,39.0,-13.0,40.0,-0.1831054538488388,0.0,-0.4882812201976776,-0.0084228515625,0.0032958984375,0.9876708984375
1720596384.791,311,310,310,310,310,311,311,311,311,311,311,311,313,311,311,313,310,312,311,312,312,311,311,312,311,312,313,313,312,311,311,310,310,308,310,39.0,-13.0,40.0,-0.1831054538488388,0.0,-0.4882812201976776,-0.0078125,0.0030517578125,0.9881591796875
1720596384.801,311,312,310,311,311,312,310,311,312,311,311,310,310,311,310,310,311,311,311,311,311,310,311,311,311,313,311,311,313,312,310,308,310,310,310,39.0,-13.0,40.0,-0.1831054538488388,0.0,-0.4272460639476776,-0.007568359375,0.0037841796875,0.988525390625
