"// DN: 108, SN: 35"
Timestamp,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,P35,Mag_x,Mag_y,Mag_z,Gyro_x,Gyro_y,Gyro_z,Acc_x,Acc_y,Acc_z
1731395709.471,309,310,310,310,310,309,305,309,309,309,307,309,310,310,309,308,309,305,309,308,308,306,305,309,304,305,307,309,285,307,292,325,289,304,310,-25.0,-13.0,66.0,3.173827886581421,-0.0610351525247097,0.0610351525247097,-0.00341796875,-0.043212890625,0.9962158203125
1731395709.485,310,310,310,310,310,309,309,309,309,309,309,310,309,309,309,305,309,309,309,307,308,308,308,309,305,309,309,309,308,309,310,309,308,309,309,-25.0,-13.0,66.0,3.173827886581421,-0.0610351525247097,0.0610351525247097,-0.00439453125,-0.0426025390625,0.9957275390625
1731395709.493,309,309,309,0,310,309,309,305,310,308,309,309,309,305,309,310,308,305,308,305,308,309,310,305,308,309,308,305,305,309,309,309,310,309,309,-25.0,-13.0,66.0,3.845214605331421,-0.0610351525247097,0.1220703050494194,-0.00439453125,-0.0426025390625,0.9957275390625
1731395709.501,310,309,309,309,309,309,305,307,309,309,310,308,309,309,309,309,309,307,307,309,307,305,309,305,305,307,309,309,308,307,310,310,309,309,309,-25.0,-13.0,66.0,4.39453125,-0.0610351525247097,0.0610351525247097,-0.00390625,-0.0401611328125,0.9998779296875
1731395709.511,310,309,310,310,309,309,309,309,309,309,310,310,310,310,310,309,309,308,309,309,305,309,305,309,309,309,307,310,309,309,309,309,310,309,310,-25.0,-13.0,66.0,3.479003667831421,-0.1220703050494194,0.0610351525247097,-0.0035400390625,-0.037109375,1.0042724609375
1731395709.521,308,309,310,310,309,305,310,308,308,309,309,309,309,309,309,309,309,308,309,307,309,308,305,305,307,305,309,309,309,305,309,308,310,309,310,-24.0,-10.0,66.0,0.1831054538488388,-0.1220703050494194,0.0610351525247097,-0.0035400390625,-0.037109375,1.0025634765625
1731395709.531,310,309,309,309,310,309,309,309,310,309,310,310,309,309,309,309,309,309,305,310,305,305,308,307,308,309,307,308,310,308,309,310,309,309,309,-24.0,-10.0,66.0,-3.723144292831421,-0.1220703050494194,0.0,-0.00341796875,-0.040283203125,0.997314453125
1731395709.541,309,310,310,309,0,310,308,310,308,305,305,292,310,277,297,283,309,309,310,308,305,309,307,305,307,305,308,309,308,307,306,309,309,310,309,-24.0,-10.0,66.0,-5.554198741912842,-0.0610351525247097,0.0,-0.00341796875,-0.0438232421875,0.9932861328125
1731395709.551,309,310,310,310,309,310,306,308,309,309,309,309,308,310,309,308,308,309,308,305,308,309,309,305,304,308,308,308,308,308,306,309,309,310,310,-24.0,-10.0,66.0,-4.69970703125,-0.0610351525247097,0.0,-0.0029296875,-0.045166015625,0.9935302734375
1731395709.561,310,310,304,308,310,309,310,310,309,309,310,310,309,309,309,309,309,305,308,309,304,304,307,305,308,309,309,309,305,310,309,309,310,309,310,-24.0,-10.0,66.0,-2.868652105331421,-0.0610351525247097,0.0,-0.0028076171875,-0.0447998046875,0.99609375
1731395709.571,309,310,309,309,309,309,308,307,308,308,305,310,309,309,309,307,309,309,305,309,309,308,309,309,309,309,310,306,309,309,309,309,309,309,308,-24.0,-10.0,66.0,-1.6479490995407104,-0.0610351525247097,0.0,-0.00341796875,-0.045166015625,0.995849609375
1731395709.581,308,310,309,309,308,305,305,306,309,309,308,309,309,310,310,309,305,307,308,309,310,307,308,309,305,307,309,305,309,305,310,309,309,309,309,-24.0,-10.0,66.0,-0.4882812201976776,-0.0610351525247097,0.0,-0.00390625,-0.0457763671875,0.9932861328125
1731395709.591,310,310,309,309,309,310,307,307,309,310,310,310,310,305,310,309,308,309,310,309,309,309,307,309,305,309,308,307,309,307,309,309,309,305,309,-24.0,-10.0,66.0,1.4648436307907104,-0.0610351525247097,0.0,-0.003662109375,-0.0452880859375,0.993408203125
1731395709.601,309,310,310,310,309,307,309,309,307,308,309,310,309,309,310,309,308,308,309,309,309,308,307,309,309,309,309,309,309,308,309,305,309,309,309,-24.0,-10.0,66.0,3.540038824081421,-0.1220703050494194,0.0610351525247097,-0.003173828125,-0.0428466796875,0.9971923828125
1731395709.611,308,309,309,309,308,309,309,309,309,308,305,310,306,309,309,308,309,305,309,309,309,310,309,309,309,305,307,309,309,309,309,309,309,310,310,-24.0,-9.0,67.0,4.0283203125,-0.1220703050494194,0.0610351525247097,-0.0037841796875,-0.04052734375,0.999267578125
1731395709.621,308,309,310,310,310,310,309,309,310,308,308,310,310,309,310,309,310,309,309,309,308,305,305,307,309,309,308,309,305,309,308,309,310,307,310,-24.0,-9.0,67.0,2.929687261581421,-0.1220703050494194,0.0610351525247097,-0.005126953125,-0.04052734375,0.99951171875
1731395709.631,308,309,309,309,310,309,309,305,309,306,310,309,308,309,310,309,308,309,307,305,308,309,309,309,308,309,308,309,309,309,309,305,309,309,308,-24.0,-9.0,67.0,1.4038084745407104,-0.1220703050494194,0.0610351525247097,-0.004638671875,-0.0411376953125,0.9998779296875
