"// DN: 108, SN: 35"
Timestamp,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,P35,Mag_x,Mag_y,Mag_z,Gyro_x,Gyro_y,Gyro_z,Acc_x,Acc_y,Acc_z
1731457866.569,310,310,310,310,309,310,310,308,310,310,310,310,310,310,311,310,310,306,310,309,311,311,310,310,310,311,310,311,311,311,310,311,311,311,310,-52.0,10.0,36.0,0.54931640625,0.7324218153953552,-0.0610351525247097,-0.9793701171875,-0.0191650390625,-0.0172119140625
1731457866.579,310,310,310,305,310,310,310,309,310,310,310,310,311,311,310,310,309,310,310,310,310,311,310,311,310,311,311,311,310,310,310,311,310,311,312,-52.0,10.0,36.0,0.6103515625,0.6713866591453552,-0.1220703050494194,-0.9798583984375,-0.0201416015625,-0.0172119140625
1731457866.589,310,309,310,310,310,310,309,310,310,310,311,310,310,310,310,310,309,310,310,306,310,311,311,310,310,310,310,311,310,311,310,311,312,310,310,-52.0,10.0,36.0,0.6103515625,0.6713866591453552,-0.0610351525247097,-0.9798583984375,-0.0201416015625,-0.0172119140625
1731457866.599,309,310,308,307,310,310,310,308,309,311,310,310,306,310,310,310,310,310,310,309,310,310,310,310,311,310,311,311,310,310,311,311,312,310,311,-52.0,10.0,36.0,0.6103515625,0.6713866591453552,-0.0610351525247097,-0.9786376953125,-0.02490234375,-0.0196533203125
1731457866.609,308,308,306,310,310,310,310,306,310,310,311,311,310,310,311,310,310,310,309,310,310,310,310,310,310,311,311,310,310,310,312,311,310,311,311,-52.0,10.0,36.0,0.4882812201976776,0.7324218153953552,-0.0610351525247097,-0.978271484375,-0.0272216796875,-0.021728515625
1731457866.619,306,310,310,310,310,306,310,310,310,310,311,310,310,311,310,309,310,310,310,310,310,312,310,311,310,310,310,311,311,311,310,311,311,311,310,-52.0,10.0,36.0,0.4882812201976776,0.7934569716453552,-0.0610351525247097,-0.978271484375,-0.0272216796875,-0.021728515625
1731457866.629,306,310,305,306,310,310,310,310,310,310,311,311,311,310,311,310,310,310,306,306,310,311,311,310,311,311,310,311,311,311,310,311,311,311,310,-50.0,8.0,36.0,0.4882812201976776,0.7934569716453552,-0.0610351525247097,-0.9788818359375,-0.02783203125,-0.02392578125
1731457866.639,310,310,309,310,311,310,310,308,310,310,311,310,310,310,310,310,310,310,309,310,311,310,310,310,310,311,310,310,311,310,311,310,311,310,310,-50.0,8.0,36.0,0.54931640625,0.7324218153953552,-0.0610351525247097,-0.9794921875,-0.0272216796875,-0.024169921875
1731457866.649,310,310,310,310,310,310,310,310,310,310,311,310,310,310,310,309,310,310,310,310,310,311,311,311,310,310,311,310,310,310,310,311,311,311,309,-50.0,8.0,36.0,0.54931640625,0.7324218153953552,-0.0610351525247097,-0.9794921875,-0.0272216796875,-0.024169921875
1731457866.659,309,310,307,310,310,310,309,306,310,310,310,310,310,310,310,309,306,309,310,307,310,310,310,310,310,311,311,311,310,310,311,311,311,311,311,-50.0,8.0,36.0,0.54931640625,0.7324218153953552,-0.0610351525247097,-0.97998046875,-0.0269775390625,-0.0235595703125
1731457866.669,309,308,309,310,310,310,310,306,310,310,310,311,310,310,311,310,310,306,310,310,310,313,310,311,311,310,311,310,311,311,310,310,310,310,311,-50.0,8.0,36.0,0.4882812201976776,0.7324218153953552,-0.0610351525247097,-0.980712890625,-0.027099609375,-0.022216796875
1731457866.679,305,310,310,309,306,310,309,310,310,310,310,310,310,311,310,308,306,309,310,310,310,311,310,310,311,311,310,310,311,310,311,310,310,311,311,-50.0,8.0,36.0,0.4882812201976776,0.7324218153953552,-0.0610351525247097,-0.980712890625,-0.027099609375,-0.022216796875
1731457866.689,306,310,308,310,310,310,310,311,310,310,311,310,311,310,310,310,311,310,310,309,311,310,310,311,310,310,312,311,311,310,310,311,311,311,310,-50.0,8.0,36.0,0.4882812201976776,0.7324218153953552,-0.0610351525247097,-0.979736328125,-0.030029296875,-0.0216064453125
1731457866.699,309,310,308,310,310,310,310,306,309,310,310,310,310,310,308,310,309,310,310,310,311,310,312,310,310,311,312,310,310,310,310,311,311,311,310,-50.0,8.0,36.0,0.4882812201976776,0.7934569716453552,0.0,-0.9796142578125,-0.031494140625,-0.0223388671875
1731457866.709,309,309,310,310,310,310,308,310,307,310,310,310,310,311,310,308,310,310,310,305,310,310,311,311,310,310,310,310,311,310,311,310,310,310,310,-50.0,8.0,36.0,0.54931640625,0.7934569716453552,-0.0610351525247097,-0.9796142578125,-0.031494140625,-0.0223388671875
1731457866.719,306,310,310,309,308,310,310,311,310,310,311,311,310,310,310,310,310,310,310,310,308,309,310,311,310,311,311,311,310,310,311,311,311,311,310,-50.0,8.0,36.0,0.54931640625,0.7934569716453552,-0.0610351525247097,-0.9791259765625,-0.031005859375,-0.0238037109375
1731457866.729,310,309,308,310,310,310,310,310,310,310,310,311,310,311,310,310,310,310,310,310,311,310,310,311,311,311,311,306,311,310,310,310,311,311,311,-49.0,8.0,37.0,0.54931640625,0.7934569716453552,-0.1220703050494194,-0.9798583984375,-0.0306396484375,-0.0245361328125
1731457866.739,306,310,310,310,306,306,308,310,310,308,310,310,310,311,311,306,310,310,310,310,311,310,310,310,311,310,311,310,310,310,311,310,311,310,311,-49.0,8.0,37.0,0.54931640625,0.7324218153953552,-0.0610351525247097,-0.9798583984375,-0.0306396484375,-0.0245361328125
1731457866.749,309,310,310,310,310,310,310,310,310,306,310,310,310,311,310,306,310,311,310,310,312,310,310,310,310,311,311,311,310,311,311,311,311,310,310,-49.0,8.0,37.0,0.54931640625,0.7324218153953552,-0.0610351525247097,-0.9793701171875,-0.0289306640625,-0.0255126953125
1731457866.759,310,310,307,310,310,310,310,309,310,310,311,311,310,310,310,310,310,306,310,310,311,310,310,310,310,311,311,310,311,310,311,310,311,310,311,-49.0,8.0,37.0,0.6103515625,0.7324218153953552,0.0,-0.9786376953125,-0.028564453125,-0.025146484375
1731457866.769,309,310,310,310,310,310,310,310,310,310,310,310,310,311,310,310,306,310,309,306,309,310,310,311,311,310,311,311,311,310,311,310,312,311,310,-49.0,8.0,37.0,0.6103515625,0.7324218153953552,-0.0610351525247097,-0.9786376953125,-0.028564453125,-0.025146484375
1731457866.779,309,310,308,310,310,310,310,306,310,310,310,310,310,310,310,310,310,306,310,310,310,310,311,310,311,310,311,310,311,310,310,311,311,311,310,-49.0,8.0,37.0,0.6103515625,0.7324218153953552,-0.0610351525247097,-0.9783935546875,-0.0267333984375,-0.021484375
1731457866.789,310,310,306,309,310,310,310,306,310,310,310,310,310,310,311,310,310,308,309,310,311,310,311,310,310,310,310,310,311,311,311,312,310,310,310,-49.0,8.0,37.0,0.54931640625,0.6713866591453552,-0.0610351525247097,-0.9786376953125,-0.0262451171875,-0.02001953125
1731457866.799,309,310,309,310,310,309,308,310,310,310,310,311,311,310,310,310,309,310,310,307,310,310,310,310,311,310,311,312,311,311,310,311,311,310,310,-49.0,8.0,37.0,0.4882812201976776,0.6713866591453552,-0.0610351525247097,-0.9786376953125,-0.0262451171875,-0.02001953125
1731457866.809,309,310,306,310,309,310,310,309,310,310,311,310,311,310,311,309,310,309,310,309,310,311,310,310,311,311,311,311,311,310,311,312,311,312,310,-49.0,8.0,37.0,0.4882812201976776,0.6713866591453552,-0.0610351525247097,-0.9791259765625,-0.0274658203125,-0.0205078125
1731457866.819,310,305,310,308,310,310,310,310,309,310,310,311,310,310,310,309,306,310,310,310,310,311,310,310,311,310,311,310,311,310,311,311,311,311,311,-49.0,8.0,37.0,0.4882812201976776,0.7934569716453552,-0.0610351525247097,-0.9793701171875,-0.02734375,-0.020751953125
1731457866.829,305,306,306,310,310,311,309,310,310,310,310,310,311,310,310,308,310,309,310,306,310,310,310,310,311,310,311,310,310,310,310,311,310,311,310,-49.0,8.0,37.0,0.54931640625,0.7934569716453552,-0.0610351525247097,-0.9793701171875,-0.02734375,-0.020751953125
1731457866.839,308,310,306,308,310,310,306,309,310,310,311,310,310,309,311,310,310,306,310,310,310,310,310,310,310,310,310,310,311,310,310,310,311,310,310,-54.0,10.0,33.0,0.54931640625,0.7934569716453552,-0.0610351525247097,-0.9786376953125,-0.0260009765625,-0.02294921875
1731457866.849,306,306,308,310,310,310,310,306,310,310,310,310,310,311,310,309,306,306,310,310,311,310,310,310,311,311,311,310,310,310,311,311,311,310,311,-54.0,10.0,33.0,0.54931640625,0.7934569716453552,0.0,-0.9793701171875,-0.0245361328125,-0.02392578125
1731457866.859,309,310,309,310,310,310,308,310,310,310,311,310,311,311,309,306,310,310,310,310,310,310,310,310,310,309,311,311,311,310,311,311,313,311,310,-54.0,10.0,33.0,0.54931640625,0.7324218153953552,0.0,-0.9793701171875,-0.0245361328125,-0.02392578125
1731457866.869,310,310,306,305,310,310,311,308,310,310,310,309,310,310,310,310,310,309,310,310,310,310,311,311,311,311,310,310,311,311,311,310,311,311,311,-54.0,10.0,33.0,0.54931640625,0.7324218153953552,0.0,-0.9788818359375,-0.022216796875,-0.0220947265625
1731457866.879,306,310,306,310,309,310,310,306,310,310,311,310,310,310,310,310,310,310,310,310,310,310,310,310,311,310,311,310,310,310,310,311,310,311,311,-54.0,10.0,33.0,0.54931640625,0.7324218153953552,-0.0610351525247097,-0.9786376953125,-0.0224609375,-0.020751953125
1731457866.889,306,309,310,310,310,309,309,306,310,310,310,311,310,311,310,310,307,310,310,310,311,310,310,311,311,310,310,311,310,310,310,311,311,312,309,-54.0,10.0,33.0,0.54931640625,0.7324218153953552,-0.0610351525247097,-0.9786376953125,-0.0224609375,-0.020751953125
1731457866.899,306,310,310,308,310,310,310,310,310,310,310,310,310,308,310,310,308,306,310,310,310,310,310,310,310,311,311,310,311,310,310,311,310,311,310,-54.0,10.0,33.0,0.54931640625,0.7324218153953552,-0.0610351525247097,-0.9793701171875,-0.0260009765625,-0.020263671875
1731457866.909,306,309,307,310,310,310,309,308,310,310,310,311,310,311,311,309,310,310,310,310,310,311,311,311,311,310,310,310,310,311,310,310,311,310,310,-54.0,10.0,33.0,0.54931640625,0.7324218153953552,-0.0610351525247097,-0.979248046875,-0.027587890625,-0.0208740234375
1731457866.919,310,310,309,310,310,310,308,310,310,310,311,311,310,311,310,310,311,310,310,309,310,310,311,310,310,310,310,310,311,310,311,310,311,311,310,-54.0,10.0,33.0,0.4882812201976776,0.7934569716453552,-0.0610351525247097,-0.979248046875,-0.027587890625,-0.0208740234375
1731457866.929,310,308,310,310,310,310,310,310,308,310,310,310,311,310,311,309,310,308,310,310,310,310,310,311,310,311,311,311,311,310,310,311,310,311,311,-49.0,7.0,41.0,0.4882812201976776,0.7934569716453552,-0.0610351525247097,-0.9801025390625,-0.030517578125,-0.022216796875
1731457866.939,310,306,308,309,309,310,310,306,310,310,310,310,309,310,310,306,310,308,310,310,310,308,310,310,310,310,311,310,310,310,311,311,310,310,310,-49.0,7.0,41.0,0.54931640625,0.7934569716453552,-0.0610351525247097,-0.9788818359375,-0.0306396484375,-0.0224609375
1731457866.949,309,310,310,310,309,308,306,310,308,310,310,310,311,311,310,306,310,310,310,306,310,310,311,310,310,310,310,310,310,310,310,311,311,311,311,-49.0,7.0,41.0,0.54931640625,0.7934569716453552,-0.0610351525247097,-0.9788818359375,-0.0306396484375,-0.0224609375
1731457866.959,309,310,310,306,309,310,309,310,306,310,310,311,310,311,310,310,310,310,306,310,310,310,310,310,311,310,310,311,311,310,310,310,311,311,310,-49.0,7.0,41.0,0.54931640625,0.7934569716453552,-0.0610351525247097,-0.9783935546875,-0.0286865234375,-0.02490234375
1731457866.969,309,310,310,308,310,310,310,308,310,310,310,311,310,311,310,306,310,308,310,310,311,310,310,311,310,312,311,310,311,311,311,310,310,310,311,-49.0,7.0,41.0,0.54931640625,0.7324218153953552,-0.0610351525247097,-0.979248046875,-0.0274658203125,-0.0245361328125
